CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPrelevement;CoordXPrel;CoordYPrel;ProjectPrel;LibelléProjection;CdSupport;LbSupport;CdMethode;NomLongMethodePrel;DatePrel;HeurePrel;DateFinPrel;HeureFinPrel;CdZoneVerticaleProspectee;MnémoZoneVerticaleProspectée;ProfondeurPrel;CdDifficultePrel;MnemoDifficultePrel;CdAccredPrel;MnemoAccredPrel;AgrePrel;CdFinalitePrel;LbFinalitePrel;CommentairesPrel;CdRdd;NomRdd;CdProducteurPrelevement;NomProducteurPrelevement;CdPreleveur;NomPreleveur
05176200;La Garonne à Carbonne;1579831;;;26;RGF93 / Lambert 93;3;Eau;;;2020-06-22;13:37:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000074;Contrôles opérationnels des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05176200;La Garonne à Carbonne;1582252;;;26;RGF93 / Lambert 93;3;Eau;;;2020-07-27;09:48:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000074;Contrôles opérationnels des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05176200;La Garonne à Carbonne;1584722;;;26;RGF93 / Lambert 93;3;Eau;;;2020-09-07;09:57:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000074;Contrôles opérationnels des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05176200;La Garonne à Carbonne;1586700;;;26;RGF93 / Lambert 93;3;Eau;;;2020-09-14;14:15:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000074;Contrôles opérationnels des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05176200;La Garonne à Carbonne;1592535;;;26;RGF93 / Lambert 93;3;Eau;;;2020-11-17;09:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;DBO5 hors accréditation, T° de mesure à t0 inférieure à 18°C pas d'impact;0500000074;Contrôles opérationnels des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05176200;La Garonne à Carbonne;1594093;;;26;RGF93 / Lambert 93;3;Eau;;;2020-11-23;13:53:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000074;Contrôles opérationnels des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05177000;La Garonne à Cazères;1470053;;;26;RGF93 / Lambert 93;3;Eau;;;2018-10-15;13:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177000;La Garonne à Cazères;1470997;;;26;RGF93 / Lambert 93;3;Eau;;;2018-11-14;10:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177000;La Garonne à Cazères;1473088;;;26;RGF93 / Lambert 93;3;Eau;;;2018-12-12;10:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177000;La Garonne à Cazères;1502570;;;26;RGF93 / Lambert 93;3;Eau;;;2019-02-19;10:05:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177000;La Garonne à Cazères;1503761;;;26;RGF93 / Lambert 93;3;Eau;;;2019-03-21;10:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177000;La Garonne à Cazères;1506396;;;26;RGF93 / Lambert 93;3;Eau;;;2019-04-16;10:20:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177000;La Garonne à Cazères;1508170;;;26;RGF93 / Lambert 93;3;Eau;;;2019-05-16;11:10:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177000;La Garonne à Cazères;1510671;;;26;RGF93 / Lambert 93;3;Eau;;;2019-06-17;10:15:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177000;La Garonne à Cazères;1511843;;;26;RGF93 / Lambert 93;3;Eau;;;2019-07-25;13:20:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177000;La Garonne à Cazères;1514088;;;26;RGF93 / Lambert 93;6;Sédiments;;;2018-10-23;13:43:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05177000;La Garonne à Cazères;1515592;;;26;RGF93 / Lambert 93;3;Eau;;;2019-08-20;10:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177000;La Garonne à Cazères;1517075;;;26;RGF93 / Lambert 93;3;Eau;;;2019-09-19;12:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177000;La Garonne à Cazères;1520183;;;26;RGF93 / Lambert 93;3;Eau;;;2019-10-15;12:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177000;La Garonne à Cazères;1521474;;;26;RGF93 / Lambert 93;6;Sédiments;;;2019-10-02;12:37:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05177000;La Garonne à Cazères;1534197;;;26;RGF93 / Lambert 93;3;Eau;;;2019-11-18;13:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177000;La Garonne à Cazères;1547175;;;26;RGF93 / Lambert 93;3;Eau;;;2019-12-11;10:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177000;La Garonne à Cazères;1568869;;;26;RGF93 / Lambert 93;3;Eau;;;2020-01-23;12:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177000;La Garonne à Cazères;1571027;;;26;RGF93 / Lambert 93;3;Eau;;;2020-02-18;10:10:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177000;La Garonne à Cazères;1572485;;;26;RGF93 / Lambert 93;3;Eau;;;2020-05-14;11:10:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177000;La Garonne à Cazères;1575085;;;26;RGF93 / Lambert 93;3;Eau;;;2020-06-11;12:35:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177000;La Garonne à Cazères;1576383;;;26;RGF93 / Lambert 93;3;Eau;;;2020-06-30;13:20:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177000;La Garonne à Cazères;1579587;;;26;RGF93 / Lambert 93;3;Eau;;;2020-07-23;11:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177000;La Garonne à Cazères;1581897;;;26;RGF93 / Lambert 93;3;Eau;;;2020-08-19;12:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177000;La Garonne à Cazères;1586657;;;26;RGF93 / Lambert 93;3;Eau;;;2020-09-16;14:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177000;La Garonne à Cazères;1587826;;;26;RGF93 / Lambert 93;3;Eau;;;2020-10-13;11:55:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177000;La Garonne à Cazères;1591432;;;26;RGF93 / Lambert 93;3;Eau;;;2020-11-03;10:25:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177000;La Garonne à Cazères;1592587;;;26;RGF93 / Lambert 93;3;Eau;;;2020-11-19;11:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177000;La Garonne à Cazères;1594874;;;26;RGF93 / Lambert 93;6;Sédiments;;;2020-10-06;11:55:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05177000;La Garonne à Cazères;1595635;;;26;RGF93 / Lambert 93;3;Eau;;;2020-12-08;12:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177600;La Garonne à Boussens (Pont de la déviation de la N117);1470109;;;26;RGF93 / Lambert 93;3;Eau;;;2018-10-16;14:15:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177600;La Garonne à Boussens (Pont de la déviation de la N117);1470994;;;26;RGF93 / Lambert 93;3;Eau;;;2018-11-13;14:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177600;La Garonne à Boussens (Pont de la déviation de la N117);1473093;;;26;RGF93 / Lambert 93;3;Eau;;;2018-12-10;10:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177600;La Garonne à Boussens (Pont de la déviation de la N117);1502605;;;26;RGF93 / Lambert 93;3;Eau;;;2019-02-19;10:45:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177600;La Garonne à Boussens (Pont de la déviation de la N117);1503738;;;26;RGF93 / Lambert 93;3;Eau;;;2019-03-21;13:20:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177600;La Garonne à Boussens (Pont de la déviation de la N117);1506402;;;26;RGF93 / Lambert 93;3;Eau;;;2019-04-16;11:55:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177600;La Garonne à Boussens (Pont de la déviation de la N117);1508162;;;26;RGF93 / Lambert 93;3;Eau;;;2019-05-16;13:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177600;La Garonne à Boussens (Pont de la déviation de la N117);1510685;;;26;RGF93 / Lambert 93;3;Eau;;;2019-06-17;09:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177600;La Garonne à Boussens (Pont de la déviation de la N117);1511942;;;26;RGF93 / Lambert 93;3;Eau;;;2019-07-23;10:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177600;La Garonne à Boussens (Pont de la déviation de la N117);1515571;;;26;RGF93 / Lambert 93;3;Eau;;;2019-08-20;11:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177600;La Garonne à Boussens (Pont de la déviation de la N117);1517116;;;26;RGF93 / Lambert 93;3;Eau;;;2019-09-19;13:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177600;La Garonne à Boussens (Pont de la déviation de la N117);1520185;;;26;RGF93 / Lambert 93;3;Eau;;;2019-10-15;12:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177600;La Garonne à Boussens (Pont de la déviation de la N117);1534293;;;26;RGF93 / Lambert 93;3;Eau;;;2019-11-21;10:45:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177600;La Garonne à Boussens (Pont de la déviation de la N117);1547215;;;26;RGF93 / Lambert 93;3;Eau;;;2019-12-11;13:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177600;La Garonne à Boussens (Pont de la déviation de la N117);1568860;;;26;RGF93 / Lambert 93;3;Eau;;;2020-01-23;10:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177600;La Garonne à Boussens (Pont de la déviation de la N117);1571032;;;26;RGF93 / Lambert 93;3;Eau;;;2020-02-18;11:05:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177600;La Garonne à Boussens (Pont de la déviation de la N117);1572526;;;26;RGF93 / Lambert 93;3;Eau;;;2020-05-14;10:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177600;La Garonne à Boussens (Pont de la déviation de la N117);1575071;;;26;RGF93 / Lambert 93;3;Eau;;;2020-06-11;10:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177600;La Garonne à Boussens (Pont de la déviation de la N117);1576376;;;26;RGF93 / Lambert 93;3;Eau;;;2020-06-30;13:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05177600;La Garonne à Boussens (Pont de la déviation de la N117);1579531;;;26;RGF93 / Lambert 93;3;Eau;;;2020-07-23;10:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
